170546.39718 300
161534.80892 300
164544.35545 300
161542.11663 300
156538.38527 300
165562.15307 300
180595.27033 300
179590.87019 300
179593.3061 300
172590.5181 300
184625.0504 300
190634.39985 300
193641.51048 300
195657.61847 300
208681.93546 300
196640.09544 300
202645.79103 300
204652.15539 300
221689.20109 300
240733.82912 300
255766.94637 300
254764.98214 300
227705.85827 300
222702.1269 300
240755.75227 300
246772.40945 300
239750.13419 300
239753.78805 300
232746.12823 300
230739.76387 300
267810.00433 300
262795.31139 300
244748.99374 300
232721.76917 300
231727.11266 300
232736.3846 300
235738.62343 300
238734.77248 300
229711.00467 300
258777.71086 300
258775.27496 300
266781.24514 300
269788.35577 300
270793.97386 300
282826.07025 300
297859.1875 300
297849.44387 300
290824.7327 300
288822.02221 300
301854.86487 300
301848.7751 300
297828.73866 300
292810.39185 300
291808.42762 300
302837.34183 300
313858.94832 300
325876.42927 300
313850.42265 300
303831.99834 300
299819.26962 300
307830.11161 300
339888.09504 300
292789.68665 300
340885.18746 300
334870.96619 300
328832.38585 300
337830.57663 300
348857.05493 300
352872.21956 300
364898.22618 300
359894.49482 300
331841.93239 300
318815.1795 300
326817.49582 300
317783.98438 300
347847.78298 300
370869.81908 300
387899.55706 300
350836.62432 300
346826.33151 300
352840.55277 300
346828.76742 300
332793.96053 300
335788.89162 300
352819.84756 300
352823.50142 300
349810.30102 300
346804.40834 300
337773.33281 300
352812.53984 300
356819.17879 300
366836.38514 300
389896.17779 300
393923.52196 300
384907.06187 300
367876.10593 300
357852.80981 300
361864.32058 300
415959.42721 300
360852.61272 300
414962.3348 300
412955.97044 300
412955.97044 300
422990.22814 300
417981.62496 300
410980.05491 300
379926.47162 300
358884.00492 300
361887.46169 300
374922.74026 300
378930.59717 300
396984.22254 300
383956.2517 300
309792.62965 300
394962.02478 300
323825.00063 300
401973.33846 300
395956.68129 300
366902.15464 300
382938.45407 300
376926.66871 300
377934.72271 300
362906.47727 300
370914.88336 300
364903.098 300
353883.92742 300
338853.24607 300
338858.11788 300
323834.74426 300
311813.60945 300
294778.99965 300
280745.41072 300
269723.80423 300
275739.24345 300
262712.49055 300
246681.06293 300
231646.72772 300
217624.10037 300
208603.98643 300
214618.20769 300
221642.91886 300
221647.79068 300
231675.9586 300
231673.5227 300
214642.56676 300
187591.96856 300
174563.99771 300
176574.01593 300
182599.19878 300
184607.99905 300
177589.37765 300
169577.3177 300
167584.35083 300
167592.87651 300
155565.65193 300
136528.33163 300
128516.27168 300
119491.28593 300
114474.15707 300
116480.52143 300
124502.32501 300
133515.13123 300
126494.07393 300
113464.88512 300
112466.57476 300
117481.2677 300
125500.63538 300
128519.92555 300
116493.91892 300
107468.93317 300
98447.60127 300
93436.56218 300
90428.2336 300
95441.70859 300
100451.52972 300
103452.55058 300
108462.37171 300
121506.17596 300
111476.79007 300
104463.04049 300
93436.56218 300
86414.28692 300
90419.70792 300
93428.03651 300
95433.18291 300
100447.87586 300
98443.94741 300
95433.18291 300
90425.79769 300
91430.19782 300
93435.34423 300
98453.69104 300
90433.10541 300
91435.06964 300
81409.33761 300
70379.20544 300
71379.95171 300
78397.35516 300
81402.02988 300
86408.19715 300
91422.8901 300
98441.5115 300
96435.14714 300
89417.74369 300
87412.59729 300
81392.28625 300
85400.14316 300
95430.74701 300
100440.56814 300
93418.29288 300
81392.28625 300
79385.92189 300
85395.27134 300
91407.0567 300
86392.36375 300
83376.72746 300
76354.4522 300
75348.83411 300
82358.92983 300
98400.10108 300
109431.4512 300
104413.10439 300
90374.64364 300
81355.74765 300
91379.04377 300
102398.21436 300
104399.7069 300
101391.37831 300
107403.16367 300
106398.76354 300
101377.98082 300
96354.7622 300
101368.23719 300
111390.31536 300
111379.35378 300
109370.55352 300
104355.86057 300
114373.06693 300
112361.83075 300
104332.71945 300
105335.90163 300
118366.30839 300
139412.42896 300
141412.70355 300
131386.97152 300
118354.12885 300
124364.69626 300
131382.0997 300
132379.19211 300
126360.09903 300
130366.73798 300
142393.96256 300
150421.85591 300
157442.91321 300
153437.49221 300
148432.5429 300
142415.88573 300
144422.25009 300
150441.34317 300
147436.66844 300
144431.99372 300
140419.265 300
142425.62936 300
146433.48626 300
148434.97881 300
144421.03213 300
141406.61378 300
148424.01722 300
155441.42067 300
152435.52799 300
152439.18185 300
152440.3998 300
150434.03544 300
153446.01789 300
156450.69262 300
153443.58198 300
158459.49288 300
166482.51442 300
165485.42199 300
163488.80127 300
171516.69461 300
164502.94503 300
155486.48495 300
157501.37498 300
153493.51808 300
148482.47899 300
148486.13285 300
152491.55385 300
